"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"14985","OPTCUR","USDINR","OPTION","27-Mar-2026",84.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.3125,0.4575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.385,"USDINR"
"15696","OPTCUR","USDINR","OPTION","27-Mar-2026",88.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.5725,0.8075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6825,"USDINR"
"16009","OPTCUR","USDINR","OPTION","27-Mar-2026",91.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.4125,5.0475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9325,"USDINR"
"10376","OPTCUR","JPYINR","OPTION","27-Mar-2026",58.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.9975,1.4125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.465,"JPYINR"
"14922","OPTCUR","JPYINR","OPTION","27-Mar-2026",62.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.1475,2.8525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9475,"JPYINR"
"14973","OPTCUR","USDINR","OPTION","27-Mar-2026",83.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1175,0.1875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1525,"USDINR"
"15156","OPTCUR","USDINR","OPTION","27-Mar-2026",86.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.975,1.295,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.135,"USDINR"
"15999","OPTCUR","USDINR","OPTION","27-Mar-2026",90.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.3475,3.9325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9025,"USDINR"
"13708","OPTCUR","JPYINR","OPTION","27-Mar-2026",60.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.32,5.505,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.12,"JPYINR"
"14975","OPTCUR","USDINR","OPTION","27-Mar-2026",83.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.14,0.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.18,"USDINR"
"15491","OPTCUR","USDINR","OPTION","27-Mar-2026",87.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.0025,1.3375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1575,"USDINR"
"16001","OPTCUR","USDINR","OPTION","27-Mar-2026",90.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.55,4.15,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0975,"USDINR"
"16223","OPTCUR","EURINR","OPTION","27-Mar-2026",86.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0875,0.1525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.31,"EURINR"
"16237","OPTCUR","GBPINR","OPTION","27-Mar-2026",104.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.4375,0.6825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.72,"GBPINR"
"9418","OPTCUR","JPYINR","OPTION","27-Mar-2026",58.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.0175,7.3975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.785,"JPYINR"
"14914","OPTCUR","JPYINR","OPTION","27-Mar-2026",61.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.78,2.405,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.49,"JPYINR"
"14961","OPTCUR","USDINR","OPTION","27-Mar-2026",81.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.035,0.065,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0325,"USDINR"
"14965","OPTCUR","USDINR","OPTION","27-Mar-2026",82.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.055,0.095,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0725,"USDINR"
"15024","OPTCUR","USDINR","OPTION","27-Mar-2026",85.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.6125,0.8475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.73,"USDINR"
"15990","OPTCUR","USDINR","OPTION","27-Mar-2026",89.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.345,0.51,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.42,"USDINR"
"9779","OPTCUR","JPYINR","OPTION","27-Mar-2026",50.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",11.8175,13.5025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.4725,"JPYINR"
"9618","OPTCUR","JPYINR","OPTION","27-Mar-2026",65.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.2775,3.0975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5375,"JPYINR"
"13696","OPTCUR","JPYINR","OPTION","27-Mar-2026",60.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.6025,5.8275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3975,"JPYINR"
"14951","OPTCUR","USDINR","OPTION","27-Mar-2026",80.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0125,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"USDINR"
"14980","OPTCUR","USDINR","OPTION","27-Mar-2026",84.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.9675,3.5475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2425,"USDINR"
"15531","OPTCUR","USDINR","OPTION","27-Mar-2026",87.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.81,1.1,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9475,"USDINR"
"15681","OPTCUR","USDINR","OPTION","27-Mar-2026",88.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.6475,0.8975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7625,"USDINR"
"16007","OPTCUR","USDINR","OPTION","27-Mar-2026",91.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.185,4.815,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7175,"USDINR"
"15806","OPTCUR","EURINR","OPTION","27-Mar-2026",102.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.02,3.95,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.465,"EURINR"
"15926","OPTCUR","JPYINR","OPTION","27-Mar-2026",66.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.91,4.915,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.415,"JPYINR"
"1810","OPTCUR","EURINR","OPTION","27-Mar-2026",104.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.3325,3.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7625,"EURINR"
"1162","FUTCUR","GBPINR","FUTURE","28-Apr-2026",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"Pound-Indian Rupees","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",116.1525,"GBPINR"
"15819","OPTCUR","EURINR","OPTION","27-Mar-2026",103.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.4225,3.3025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.67,"EURINR"
"15817","OPTCUR","EURINR","OPTION","27-Mar-2026",103.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.5125,3.4125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7675,"EURINR"
"1196","FUTCUR","USDINR","FUTURE","28-Apr-2026",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"US Dollar - Indian Rupee","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",87.2175,"USDINR"
"15807","OPTCUR","EURINR","OPTION","27-Mar-2026",102.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.0025,4.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2975,"EURINR"
"15808","OPTCUR","EURINR","OPTION","27-Mar-2026",102.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.135,4.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5925,"EURINR"
"1195","FUTCUR","JPYINR","FUTURE","28-Apr-2026",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"YEN - Indian Rupees","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",63.1625,"JPYINR"
"15811","OPTCUR","EURINR","OPTION","27-Mar-2026",102.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.7975,3.7625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0775,"EURINR"
"6603","OPTCUR","GBPINR","OPTION","27-Mar-2026",119.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.3275,3.2225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.635,"GBPINR"
"15812","OPTCUR","EURINR","OPTION","27-Mar-2026",102.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.3675,4.3625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8525,"EURINR"
"8535","OPTCUR","GBPINR","OPTION","27-Mar-2026",119.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.33,6.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.135,"GBPINR"
"15805","OPTCUR","EURINR","OPTION","27-Mar-2026",102.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.1075,4.1325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.41,"EURINR"
"6096","OPTCUR","JPYINR","OPTION","27-Mar-2026",66.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.865,2.59,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2275,"JPYINR"
"6384","OPTCUR","JPYINR","OPTION","27-Mar-2026",66.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.05,5.075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5625,"JPYINR"
"7106","OPTCUR","USDINR","OPTION","27-Mar-2026",79.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",7.28,7.97,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.625,"USDINR"
"1147","FUTCUR","EURINR","FUTURE","28-Apr-2026",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"EURO - Indian Rupees","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",101.085,"EURINR"
"6604","OPTCUR","GBPINR","OPTION","27-Mar-2026",119.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.185,6.525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.13,"GBPINR"
"5632","OPTCUR","EURINR","OPTION","27-Mar-2026",99.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.345,5.575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.0475,"EURINR"
"6541","OPTCUR","GBPINR","OPTION","27-Mar-2026",119.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.04,6.36,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.9725,"GBPINR"
"15810","OPTCUR","EURINR","OPTION","27-Mar-2026",102.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.2475,4.2225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.72,"EURINR"
"15891","OPTCUR","GBPINR","OPTION","27-Mar-2026",118.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.575,3.53,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5625,"GBPINR"
"4600","OPTCUR","GBPINR","OPTION","27-Mar-2026",120.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.1725,3.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6,"GBPINR"
"15813","OPTCUR","EURINR","OPTION","27-Mar-2026",103.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.7,3.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9725,"EURINR"
"1830","OPTCUR","EURINR","OPTION","27-Mar-2026",104.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.2475,3.0875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6675,"EURINR"
"5641","OPTCUR","EURINR","OPTION","27-Mar-2026",100.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.2375,3.0025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.155,"EURINR"
"15820","OPTCUR","EURINR","OPTION","27-Mar-2026",103.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.87,4.945,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4025,"EURINR"
"8339","OPTCUR","EURINR","OPTION","27-Mar-2026",101.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.73,3.6,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7725,"EURINR"
"4601","OPTCUR","GBPINR","OPTION","27-Mar-2026",120.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.48,6.86,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.17,"GBPINR"
"6540","OPTCUR","GBPINR","OPTION","27-Mar-2026",119.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.4075,3.3225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7225,"GBPINR"
"6088","OPTCUR","GBPINR","OPTION","27-Mar-2026",116.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.355,4.48,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.61,"GBPINR"
"15815","OPTCUR","EURINR","OPTION","27-Mar-2026",103.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.6025,3.5275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.87,"EURINR"
"10096","OPTCUR","JPYINR","OPTION","27-Mar-2026",66.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"JAPANESE YEN","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4925,"JPYINR"
"15809","OPTCUR","EURINR","OPTION","27-Mar-2026",102.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.8975,3.8825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1875,"EURINR"
"6493","OPTCUR","GBPINR","OPTION","27-Mar-2026",119.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.9,6.195,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8175,"GBPINR"
"1836","OPTCUR","EURINR","OPTION","27-Mar-2026",104.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.1375,5.2525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.695,"EURINR"
"10095","OPTCUR","JPYINR","OPTION","27-Mar-2026",66.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"JAPANESE YEN","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2925,"JPYINR"
"7113","OPTCUR","USDINR","OPTION","27-Mar-2026",79.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"8534","OPTCUR","GBPINR","OPTION","27-Mar-2026",119.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.2475,3.1225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.65,"GBPINR"
"15816","OPTCUR","EURINR","OPTION","27-Mar-2026",103.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.615,4.65,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1225,"EURINR"
"15818","OPTCUR","EURINR","OPTION","27-Mar-2026",103.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.7425,4.7975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.2625,"EURINR"
"6466","OPTCUR","GBPINR","OPTION","27-Mar-2026",119.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.49,3.425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.81,"GBPINR"
"15814","OPTCUR","EURINR","OPTION","27-Mar-2026",103.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.49,4.505,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.985,"EURINR"
"15892","OPTCUR","GBPINR","OPTION","27-Mar-2026",118.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.76,6.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.015,"GBPINR"
"15925","OPTCUR","JPYINR","OPTION","27-Mar-2026",66.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.9425,2.6875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.38,"JPYINR"
"2651","OPTCUR","USDINR","OPTION","27-Mar-2026",79.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"US Dollars","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.845,"USDINR"
"1828","OPTCUR","EURINR","OPTION","27-Mar-2026",104.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.0025,5.0975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.55,"EURINR"
"5331","OPTCUR","GBPINR","OPTION","27-Mar-2026",108.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.8825,9.6375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.3425,"GBPINR"
"7507","OPTCUR","JPYINR","OPTION","27-Mar-2026",53.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.23,10.83,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.965,"JPYINR"
"9891","OPTCUR","USDINR","OPTION","27-Mar-2026",78.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"US Dollars","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.51,"USDINR"
"9892","OPTCUR","USDINR","OPTION","27-Mar-2026",78.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"US Dollars","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"1928","OPTCUR","USDINR","OPTION","27-Mar-2026",78.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"US Dollars","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"1914","OPTCUR","USDINR","OPTION","27-Mar-2026",78.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"US Dollars","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.6975,"USDINR"
"9856","OPTCUR","USDINR","OPTION","27-Mar-2026",78.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"US Dollars","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.7525,"USDINR"
"2659","OPTCUR","USDINR","OPTION","27-Mar-2026",79.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"US Dollars","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"USDINR"
"5396","OPTCUR","GBPINR","OPTION","27-Mar-2026",110.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.6875,8.3225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.105,"GBPINR"
"9865","OPTCUR","USDINR","OPTION","27-Mar-2026",78.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,0,0.0025,"US Dollars","","","","",0,0,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"USDINR"
"25","UNDCUR","EURINR","SPOT","01-Jan-1980",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",26653,1,1000,0.0025,"EURINR","","","","",58.68,71.7225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",65.2,"EURINR"
"26","UNDCUR","GBPINR","SPOT","01-Jan-1980",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",15239,1,1000,0.0025,"GBPINR","","","","",67.3875,82.365,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",74.875,"GBPINR"
